,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,88,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0
1,2,90,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2,5,1,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3,4,8,3,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,0,0,0,0,92,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,4,83,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,2,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0,0,0,0,6,6,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,2,1,2,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,2,0,0,98,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,2,6,2,0,0,0
15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,94,4,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,89,2,6,0,0,0
17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1,84,4,0,0,0
18,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,89,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,4,2
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,97,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
