0.9854825,0.0039706267,0.00010421751,0.00014124175,2.0123836e-05,2.0204372e-05,2.2470536e-05,0.000117063915,0.00035994448,2.0930749e-05,2.4641166e-05,2.012664e-05,2.0147263e-05,2.0116158e-05,2.5508441e-05,2.0119865e-05,2.0181222e-05,2.0588303e-05,2.93183e-05,2.017689e-05,2.0114829e-05,0.00020508675
0.8897655,0.09915443,9.271138e-05,0.00026094422,0.00020866498,0.00014438726,0.00017333165,0.00072049827,9.3139875e-05,9.946779e-05,0.00133781,9.273918e-05,9.2712435e-05,9.368502e-05,0.0010321046,0.00010534598,0.00010445891,0.00032672472,9.285922e-05,9.6942545e-05,9.272124e-05,9.356898e-05
0.9903016,0.0003653798,0.03158489,0.0020107143,3.7194422e-05,3.7343398e-05,4.4263412e-05,0.00010500981,8.0613376e-05,3.743452e-05,4.524045e-05,3.7320384e-05,4.015825e-05,3.7202084e-05,3.7374164e-05,3.72186e-05,3.719915e-05,4.620386e-05,0.0004299338,3.7233054e-05,3.730436e-05,0.00054221455
0.99789447,0.00063676777,0.0016130696,0.00018534395,1.3727977e-05,1.4144858e-05,1.7701923e-05,4.139773e-05,0.00015771731,1.8944887e-05,4.321092e-05,1.3945851e-05,1.4956715e-05,1.379951e-05,0.000556027,3.1381147e-05,1.3901851e-05,0.0023088572,5.2762603e-05,1.3948796e-05,1.3993807e-05,5.2779516e-05
0.9985096,0.007654274,9.734152e-06,0.0033582547,8.966529e-06,1.1174241e-05,1.0693745e-05,1.2545004e-05,9.2989985e-06,9.140031e-06,0.000760074,9.408722e-06,8.924002e-06,8.922258e-06,1.0201565e-05,3.3245946e-05,3.5762358e-05,9.059336e-06,8.922286e-06,1.08803915e-05,8.921693e-06,9.001036e-06
0.99975574,4.14359e-05,0.0002501801,0.00041378854,3.271198e-07,4.921847e-07,5.9038234e-07,9.1440387e-07,9.425832e-06,2.08054e-06,1.220188e-05,3.4098733e-07,3.676431e-07,3.2131476e-07,5.8440924e-05,3.6269976e-05,3.3158858e-07,3.1884686e-06,5.036759e-07,8.8051684e-07,3.353123e-07,1.2599542e-05
0.9990097,0.0001130059,0.0008543117,0.0004297923,4.501028e-06,5.6188437e-06,1.0194564e-05,0.00020841081,0.00024101492,5.5522014e-06,3.189811e-05,4.744594e-06,4.633079e-06,4.4916383e-06,0.00014188001,7.2648494e-05,4.5131483e-06,4.5330776e-06,4.7173603e-06,4.9468267e-06,4.6606942e-06,8.491912e-05
0.80930746,0.0017549149,0.0022145812,0.00032939197,1.4117651e-05,1.4275787e-05,1.4351171e-05,1.770448e-05,1.914395e-05,1.4379973e-05,1.4874549e-05,1.4117755e-05,1.4134662e-05,1.4127524e-05,1.7989169e-05,1.4226e-05,1.4119614e-05,1.5362839e-05,0.00012894426,1.412132e-05,1.4124746e-05,2.248746e-05
0.9973454,0.00022998711,0.00026376618,0.0010413756,9.954521e-06,1.0096612e-05,1.2280238e-05,0.00012749064,5.115981e-05,1.314901e-05,0.00021257695,9.956094e-06,9.944166e-06,9.897026e-06,2.236269e-05,2.8691607e-05,1.0633376e-05,4.7325095e-05,1.0003922e-05,1.1125018e-05,9.834128e-06,2.1403004e-05
0.84320354,0.00087615184,0.0004379116,0.00021039599,0.00012493042,0.00013171439,0.00016096912,0.00026379016,0.001570097,0.00013273813,0.0002510472,0.00012507151,0.00013141705,0.00012894889,0.0010292851,0.00022209788,0.0001249817,0.00055349496,0.00015353125,0.00012514263,0.00015479376,0.0001412744
0.4446378,0.0050831414,0.0046755094,0.0031892192,0.003295672,0.003295672,0.0032956703,0.0033339683,0.0033011436,0.0032974386,0.003295758,0.0032956917,0.00329568,0.0032956856,0.0033211051,0.0032957303,0.003291902,0.0032975634,0.056209352,0.00329567,0.0032956756,0.0033142697
0.735679,3.8321203e-05,0.008154424,0.053416528,1.6257225e-05,1.5919e-05,1.5918675e-05,1.610428e-05,1.5922236e-05,1.7310915e-05,1.5985983e-05,1.5940732e-05,1.593502e-05,1.608467e-05,1.7203265e-05,1.6167123e-05,1.6434233e-05,0.0033866048,5.9329745e-05,1.5918577e-05,1.593202e-05,1.7672892e-05
0.95171547,7.553669e-05,0.04299517,6.7115936e-05,5.085718e-05,5.0982704e-05,5.751791e-05,0.00014720389,5.137505e-05,5.158538e-05,5.3789627e-05,5.0831026e-05,5.181302e-05,5.549553e-05,5.084588e-05,6.0169164e-05,5.176566e-05,0.0010190927,5.23347e-05,5.0829112e-05,5.0835253e-05,5.0955736e-05
0.7080233,0.00029652606,0.0018469752,0.03645532,4.4743752e-05,4.4671047e-05,4.4841796e-05,8.6759785e-05,0.00014753542,4.4673277e-05,0.00012599275,4.4743287e-05,4.469578e-05,4.4646073e-05,4.5685647e-05,4.4637636e-05,4.463795e-05,7.544834e-05,6.825158e-05,4.4655673e-05,4.4635985e-05,0.0038332164
0.9034019,3.0639818e-05,0.00023016968,4.416201e-05,2.4607243e-05,2.4449726e-05,2.7275288e-05,0.00040658165,0.0011610228,2.7985974e-05,2.7427312e-05,2.6005637e-05,2.7271892e-05,2.468678e-05,6.491677e-05,4.7877646e-05,2.4415005e-05,0.00065566355,2.5692276e-05,2.5626803e-05,3.494196e-05,0.00042178525
0.9966136,0.003846594,0.002837008,4.303004e-05,6.6656385e-06,5.9211634e-06,6.277667e-06,1.058445e-05,5.93529e-06,3.412318e-05,1.06081425e-05,5.860056e-06,5.9562362e-06,6.648588e-06,0.000881187,7.606039e-05,0.00014334689,0.0034895455,0.00014354773,8.730038e-06,5.923379e-06,7.721561e-06
0.99819255,0.014632875,6.316188e-05,1.9129804e-05,2.3408293e-06,2.783699e-06,4.805903e-06,0.00022957053,6.81506e-05,1.6057267e-05,1.7896573e-05,2.4079507e-06,2.5804843e-06,1.4079453e-05,5.3377003e-05,0.00019398918,2.4170663e-06,0.0010790582,5.982929e-06,2.434409e-06,2.4114283e-06,3.249953e-06
0.99860245,0.003137618,5.795597e-06,0.0019333512,2.0045074e-05,4.7227563e-06,5.127405e-06,3.531633e-05,4.3395994e-06,9.965633e-06,8.747746e-06,4.1260146e-06,4.1363865e-06,4.219957e-06,0.002249415,5.668155e-06,1.6650254e-05,0.000119167344,4.128452e-06,4.5956285e-06,4.1148874e-06,2.2812384e-05
0.99319303,3.271711e-05,0.0033119533,0.0013276723,2.5794436e-05,2.5887246e-05,5.605305e-05,4.9353763e-05,0.0003140326,2.5796415e-05,3.114902e-05,2.5838573e-05,2.5923815e-05,2.5795622e-05,2.5861289e-05,2.6415502e-05,2.5794534e-05,2.8707336e-05,2.807475e-05,2.580216e-05,2.5924906e-05,0.0023813006
0.9999687,0.0020652483,7.787698e-06,1.1144613e-06,9.006812e-07,1.908214e-06,1.3049811e-06,7.0097617e-06,1.340506e-06,3.1688837e-06,1.8878452e-06,8.996758e-07,8.9970445e-07,1.3305236e-06,0.021825211,5.415635e-06,1.1964585e-06,0.07406504,2.519725e-05,9.2465e-07,9.0454586e-07,2.3649627e-06
0.9989264,0.000107416025,0.00017814015,0.003951469,2.4151486e-06,2.546737e-06,3.4855952e-06,0.0008237088,1.1094862e-05,2.4725532e-06,4.9588307e-05,2.4775493e-06,2.4530382e-06,2.416296e-06,3.4392374e-06,5.6560602e-06,2.4509693e-06,3.033356e-06,2.6853231e-06,2.6245102e-06,2.4473522e-06,7.7266544e-05
0.9927807,0.00018974546,0.00276284,0.00019185433,7.185736e-05,7.3231364e-05,7.9107864e-05,0.0021734613,0.00012003084,7.721934e-05,7.550394e-05,7.2072784e-05,7.301674e-05,7.203645e-05,0.00057279994,0.00013539533,7.205423e-05,0.0005188908,0.00011315318,7.213644e-05,7.27242e-05,0.00030326366
0.9993471,0.00063090905,8.406753e-05,0.0004809261,1.4484418e-05,1.5833413e-05,1.8058568e-05,3.1493335e-05,1.4133918e-05,1.4240997e-05,6.049725e-05,1.3853345e-05,1.3841222e-05,1.3831435e-05,4.859165e-05,0.000325589,2.0750558e-05,0.00044663137,1.4243275e-05,1.6175032e-05,1.3809758e-05,2.16544e-05
