0.09064069999999999,0.09715672249999999,0.0783237775,0.0759810975,0.0781786875,0.071921525,0.0803536625,0.07650923,0.07213589,0.08005688,0.0685308375,0.072313325,0.0754889325,0.06896287499999999,0.0746318925,0.0863868575,0.08380218249999999,0.087877365,0.0777139775,0.07264430999999999,0.081608935,0.07300319499999999,0.0736315525,0.06975675750000002,0.06990235,0.0771923175,0.067661995,0.069480025,0.08383419,0.06516312,0.0704476825,0.0823482,0.06695039,0.077247845,0.0812170575,0.07209887749999999,0.078974365,0.0647880725,0.0646493875,0.073389335,0.06350196500000001,0.073349365,0.06975601749999999,0.061588535,0.06659536,0.059870382500000006,0.05542237,0.07201783749999999,0.05881305,0.058965384999999995,0.05977345249999999,0.052547449999999996,0.07075899749999999,0.056602852499999995,0.0567372475,0.06772083,0.055566135,0.053381382500000005,0.066204785,0.054626285,0.06374969999999999,0.05811735500000001,0.055970845000000005,0.0698797825,0.0655750575,0.060990117499999996,0.064273095,0.045496354999999995,0.04520009,0.0458391975,0.0425457525,0.05372612250000001,0.0562648775,0.046498715,0.0551273075,0.04673463,0.0408135575,0.050163595000000005,0.042057695000000006,0.043988650000000004,0.044682837499999996,0.029666665000000002,0.036179474999999996,0.033313052499999996,0.0293301175,0.0334416475,0.0296449925,0.0331427425,0.053826365,0.031468505,0.03894644,0.050729125,0.050018912500000005,0.059315654999999995,0.06320833749999999,0.056749789999999994,0.055524155000000006,0.043941095,0.0391447,0.0511929025,0.041523399999999995,0.04738719,0.0508713075,0.044598797499999995,0.054649722500000004,0.04931708,0.0490092075,0.0634800825,0.0578265975,0.062299534999999996,0.0841598775,0.0672859775,0.053757125,0.06118097,0.0440496575,0.0376644125,0.0450847875,0.0412101525,0.0419128325,0.0369293275,0.041361955,0.0502906,0.0391598225,0.0461228875,0.07044683,0.053871274999999996,0.055784685,0.0716082275,0.0617186725,0.07575023,0.06649542750000001,0.0578355025,0.06085147,0.05736145000000001,0.048696787500000005,0.058176965,0.04706366,0.043221907500000004,0.05439165,0.0446680825,0.0491931025,0.0519126525,0.03957689,0.043922657500000004,0.0459179575,0.0422047425,0.04137072,0.03827662500000001,0.030664355,0.0512428925,0.0381701,0.0378379925,0.05508677,0.0433464125,0.0459402825,0.05467128,0.046453435,0.0511329725,0.055988565000000004,0.0465524525,0.0553382925,0.055209455,0.053846895000000006,0.06802402,0.06651922,0.07157908,0.09255701499999999,0.08222471249999999,0.08784765250000001,0.10330469,0.099997805,0.109700195,0.12177096750000001,0.1100319125,0.10960251500000001,0.1105830875,0.09001147500000001,0.084131045,0.0831208425,0.0689724575,0.07638190750000001,0.0609121775,0.05452454,0.06311299249999999,0.0575132575,0.0586881025,0.07311631,0.0642398525,0.0663204375,0.0767174,0.062263622500000004,0.06461457,0.07269229,0.060947227500000006,0.0681326275,0.0773159075,0.07549006999999999,0.084876065,0.07999743749999999,0.0744985925,0.09322629250000002,0.0749860675,0.07667173000000001,0.09283596499999999,0.0775313825,0.0796780275,0.09346642250000001,0.08144517500000001,0.08559879249999999,0.1076799225,0.1046960575,0.12268736,0.13567181749999999,0.149062625,0.1642457575,0.17688842000000002,0.1775612775,0.17667729999999998,0.16673225749999998,0.14464306,0.1309308525,0.12387139,0.11127868500000002,0.107447035,0.1025147875,0.09626048250000001,0.1014161475,0.093599885,0.08263801,0.09622975250000002,0.08999947250000001,0.091055765,0.09405502,0.08546984249999999,0.091773105,0.091202825,0.09376332999999999,0.09721290499999999,0.1082121175,0.09393381749999999,0.096159085,0.08958529,0.0873943925,0.1005934825,0.09465496250000001,0.08658616,0.09558875750000001,0.1051893575,0.1022922225,0.1161973225,0.12110702500000001,0.1135634225,0.11184917999999999,0.1071772525,0.10173497,0.10981889,0.0933117525,0.08920921000000001,0.09255293749999999,0.07416209,0.0755835675,0.091278585,0.0785807325,0.0861079925,0.10133683,0.089218025,0.10569591249999999,0.120400765,0.1127587575,0.12457903000000001,0.13913910499999999,0.12632558,0.12422028999999998,0.12620562,0.11645403249999998,0.110667265,0.114254245,0.1022807975,0.10192850250000002,0.1050193125,0.088594445,0.08824131,0.08570983500000001,0.07824619249999999,0.08248825500000001,0.09260284,0.081615215,0.0832505475,0.08261429,0.08497139749999999,0.0932140725,0.0893965475,0.087198695,0.0976838625,0.090181575,0.085975285,0.09194165250000001,0.08154101000000001,0.0812116525,0.09559542000000001,0.08505846750000001,0.0894413175,0.10289836,0.096768615,0.0878190275,0.09366891999999999,0.0931557925,0.08720791249999998,0.09274650000000001,0.0867406625,0.086175005,0.0898664975,0.08231625749999999,0.0803953075,0.0877452175,0.07595286,0.0774494075,0.07758154750000001,0.07483955,0.0704915975,0.07913944,0.07497492250000001,0.075052395,0.081604155,0.08007622,0.08240944500000001,0.0903476375,0.07873624500000001,0.08070046750000001,0.083056895,0.0840055475,0.0865599575,0.09204934499999999,0.08610801250000001,0.08590665,0.0914381525,0.0819296525,0.08162149,0.08480272750000001,0.08070421,0.07828115,0.07710718750000001,0.07084809249999999,0.0719426725,0.080086615,0.0709968725,0.0727407125,0.07984801,0.07584737750000001,0.07990019500000001,0.09292917,0.08409815749999999,0.084704775,0.0912452,0.0931345925,0.0885644975,0.09356619499999999,0.08416841500000001,0.0790016425,0.084847905,0.07777438,0.0773583925,0.08586193249999999,0.07872628749999999,0.07799254,0.0822106625,0.08591732,0.08298315,0.087498875,0.08548725,0.07832310499999999,0.083850675,0.08285115,0.0845763025,0.0867030375,0.0842639325,0.08287878500000001,0.0922177975,0.09728397250000001,0.10401791499999999,0.109369195,0.13477094750000002,0.1532299325,0.18626294499999999,0.22423077000000002,0.29786209,0.36101783,0.37472040500000003,0.2829651575,0.2118615225,0.159570985,0.13692117250000002,0.143196225,0.1407835,0.101454255,0.09347220750000002,0.089370595,0.076123305,0.0718626025,0.0776396375,0.06583037750000001,0.06721353499999999,0.08681145500000001,0.0854790425,0.086353275,0.1054912525,0.1116698875,0.12394283249999999,0.136300125,0.13092958999999998,0.125620125,0.1437798025,0.1264781975,0.12654979249999998,0.1474836,0.15129514,0.1668327825,0.18680900499999997,0.19877436999999998,0.200480445,0.1960959725,0.1885734425,0.16948359000000002,0.1535353575,0.14356869,0.13055908,0.11918366250000001,0.12230616999999999,0.10878365,0.09793344749999999,0.11576989,0.0925968175,0.0970973,0.12179241499999999,0.1010927775,0.10623168499999999,0.1226455825,0.109295205,0.11199429999999999,0.120418305,0.123261125,0.11848324000000002,0.1378591,0.1358438475,0.13023928,0.13394986,0.14518129999999999,0.1324759525,0.1352263675,0.14016316499999998,0.13306152,0.1375520025,0.15179889,0.136985825,0.137205735,0.146592535,0.138449275,0.13447913250000001,0.1502766375,0.1426304525,0.141485755,0.1488316925,0.14664968,0.1385746475,0.1450840725,0.1482113425,0.1323489,0.1376234575,0.1357381125,0.1291311825,0.13256365250000002,0.138572055,0.12400396250000001,0.12704841249999999,0.134856165,0.14544767749999998,0.1545965675,0.16039283999999998,0.175221825,0.18791482750000002,0.20160515,0.19757436750000001,0.192155795,0.19148497,0.1702062625,0.14423625,0.12410420249999998,0.11554881750000001,0.09434373,0.0785307175,0.0638232425,0.046394745,0.0461126425,0.05721519,0.0456746925,0.034298182499999996,0.044539605,0.0396058875,0.036310365,0.041416027499999994,0.0458434675,0.038911885,0.0529615725,0.0614950525,0.050628309999999996,0.060842485,0.0619784025,0.058551742500000004,0.056958075,0.0719946725,0.053105662500000005,0.052072435,0.06897453,0.0658996875,0.06428803999999999,0.071375695,0.08097950749999999,0.07247959749999999,0.0789860325,0.0790107475,0.06422636749999999,0.0653864,0.07742784500000001,0.07107479,0.06351032749999999,0.07507127499999999,0.0682798525,0.061889537499999994,0.0710136475,0.07042709250000001,0.0650803825,0.0753078175,0.083802695,0.08124466,0.08437326,0.1109118225,0.10293595,0.10758570749999999,0.12692763,0.1352270325,0.1436362375,0.15737820749999998,0.16814016750000002,0.1678652025,0.1730318825,0.1751573675,0.171079,0.1664311875,0.18551906999999998,0.1698645075,0.17276277,0.19373501249999997,0.1886170525,0.19233993,0.20941227,0.21688625,0.21936092,0.23016954,0.237680215,0.2300465775,0.231122635,0.24361049,0.244016885,0.2408253025,0.248663565,0.2484402175,0.2458316525,0.2458386175,0.2510562475,0.2457931175,0.2414587675,0.25120756250000004,0.2378954975,0.23654891499999997,0.2426539875,0.23645525750000002,0.2319427275,0.23309937749999998,0.234805525,0.22332757,0.2218101925,0.22876398250000002,0.21815426000000002,0.21425736,0.22718124250000002,0.2125817275,0.20857648499999998,0.21950823749999998,0.2169325375,0.2089483425,0.2132648275,0.22991782749999998,0.2111274875,0.20821923,0.21827944,0.22322779750000002,0.21420991,0.21959473999999998,0.2233132875,0.21697744249999998,0.22113007,0.2364044175,0.22655279,0.2262939325,0.2429980125,0.232159145,0.2442472925,0.257332175,0.25451359500000004,0.2616204125,0.26633185000000004,0.2730316125,0.267840275,0.2774617525,0.29362566,0.29439678999999996,0.290706945,0.3023073925,0.3109630975,0.3029799425,0.30913606000000005,0.3210081925,0.30434349000000005,0.3063626725,0.31279923000000004,0.31948294250000003,0.30782605,0.31523614250000004,0.31905590250000004,0.30637943500000003,0.30236210750000003,0.31237705,0.30726297750000003,0.3016988875,0.3243476725,0.314361255,0.30696369,0.31583175249999995,0.32601223749999997,0.33183397,0.33156167,0.325366005,0.33100151749999995,0.32336151,0.3129977925,0.31831192499999994,0.2902722325,0.28252820749999996,0.276355815,0.2605716925,0.24903001,0.24507147,0.23676887249999998,0.2288694125,0.2189385525,0.22317002000000002,0.2207472825,0.21307278000000002,0.20589494749999998,0.20901606,0.203911685,0.20748131749999998,0.2128743275,0.2058561525,0.20317002,0.20433775499999998,0.196999145,0.18674368,0.19278965250000002,0.19708286,0.18239878999999998,0.176751235,0.1840040375,0.1804356675,0.17234650999999998,0.169566695,0.1771303675,0.1587875425,0.1570466025,0.16496052249999998,0.1691498925,0.1636265275,0.16892630500000003,0.16602188,0.15702752,0.1523865075,0.167465745,0.15807211,0.1534635625,0.1598921775,0.1639332325,0.154257175,0.15126577000000002,0.1604787175,0.145109675,0.1366176575,0.15670407749999998,0.15941000249999998,0.14638964,0.14699812499999998,0.160675205,0.15631642,0.1508265975,0.153930285,0.1605842775,0.156059855,0.1587878825,0.1741325575,0.1686598975,0.172596765,0.17198561999999998,0.18499185250000003,0.175568405,0.18550175500000002,0.20137890749999998,0.20575212,0.21456856750000003,0.23698742750000001,0.27264726,0.279324735,0.3021936575,0.31464488749999997,0.325467105,0.32931764750000003,0.34942796000000004,0.35602349499999997,0.35423009250000004,0.36269898,0.37522337,0.36949581,0.3676474475,0.36567517250000003,0.36449083,0.35275659,0.34949771749999997,0.35594365750000007,0.341305445,0.3233191925,0.320284705,0.31512959249999994,0.295470805,0.28682665,0.28104159,0.2570094525,0.23977470499999998,0.22964594249999998,0.239893005,0.22712986000000002,0.2129061875,0.221414465,0.2271675,0.21767583,0.21501508500000002,0.22448346,0.2161800275,0.2086302375,0.208050225,0.197461995,0.1816742275,0.1631396975,0.1550382675,0.132136165,0.1188072725,0.10965268,0.1050053775,0.09449783500000002,0.0884426425,0.08088844,0.0782533625,0.06932574,0.072929725,0.08259489749999999,0.07241886249999999,0.0648801975,0.0624911675,0.068293645,0.0609463225,0.0564649775,0.062017647499999995,0.06335315,0.04572883,0.045888595,0.0589268525,0.0586653775,0.052928632499999996,0.04957326249999999,0.0566455725,0.05707250250000001,0.0634031625,0.0615636475,0.06461430500000001,0.0634393375,0.0660081025,0.0706617075,0.06516638250000001,0.06810784,0.0715633175,0.0795516275,0.07002684,0.0697682625,0.08688847250000001,0.0759012825,0.074714235,0.077224055,0.09831784,0.09127989,0.092321475,0.09433504000000001,0.10938334250000001,0.11178236250000001,0.11296989,0.12034168,0.11426700000000001,0.1196015825,0.12943772250000002,0.134660185,0.142049235,0.134630425,0.1424004975,0.16943004,0.1643084275,0.1675592075,0.17691273,0.1829832025,0.1797773,0.18328673,0.19531145249999998,0.1818711825,0.1783048875,0.1742965475,0.17528099,0.17300578,0.1718962025,0.17390933,0.172751625,0.16854077499999998,0.1663962975,0.1648132025,0.17240998750000003,0.1758714675,0.184343655,0.212702395,0.21751210999999998,0.2266541575,0.23965006500000002,0.2528502925,0.2519650325,0.246690905,0.2497043875,0.232836105,0.23012118750000002,0.2244751125,0.21222967250000002,0.20337623999999999,0.19730619,0.193667775,0.2094920075,0.1962566675,0.19434518,0.1995207125,0.2008606725,0.1879802675,0.181332905,0.179364185,0.1884169125,0.17664988250000002,0.1769027925,0.19386409500000001,0.1861503925,0.18736706250000001,0.18970858750000003,0.19688528500000002,0.20157091,0.20536423,0.21166055,0.2282774725,0.222048365,0.22840232,0.2455606375,0.2540028675,0.2574940825,0.26834078499999997,0.2848884825,0.29852435499999996,0.306889085,0.312001965,0.33288899499999997,0.3480928375,0.35061718000000003,0.35802886999999994,0.363458305,0.3667846,0.36605224000000003,0.3715493475,0.3757714875,0.37440453250000005,0.36913691249999997,0.36932974749999997,0.378523265,0.3704423925,0.36632760249999996,0.36110401,0.3742517775,0.3450301675,0.33561318,0.33055030750000003,0.3361168325,0.3114634775,0.30432942500000004,0.304878425,0.29952018999999996,0.27756091,0.2683509625,0.26477959500000003,0.2501772675,0.242853095,0.23565477,0.23217951750000002,0.2236325075,0.20940331250000002,0.20475566750000002,0.2000086975,0.18280984249999999,0.16879505250000001,0.16528329,0.160849845,0.14783456500000003,0.13762273,0.130101515,0.12431175250000001,0.1151632175,0.1145852375,0.11883518500000001,0.1231463075,0.11111592,0.0939277125,0.09495943,0.09676768499999999,0.08713966000000001,0.0852702025,0.0861366475,0.09231806000000001,0.08573863000000001,0.0817519525,0.0865506225,0.088007885,0.09159737500000001,0.09035917249999999,0.08945327749999998,0.08926548000000001,0.0852075575,0.08433963,0.0890080225,0.08991965,0.0854709175,0.083825595,0.0895420075,0.0908756075,0.0793742,0.073552795,0.0753343275,0.0796174125,0.0686716025,0.07047197,0.066138995,0.072399775,0.0599790125,0.05217688000000001,0.0570851575,0.0640169525,0.05335619750000001,0.048178072499999995,0.054903225,0.0514507475,0.045593375,0.04748822,0.049621645,0.053040057499999994,0.045388115,0.0417919875,0.0469613175,0.06386214750000001,0.043430014999999995,0.0498624625,0.051162269999999996,0.060481242500000004,0.0501049225,0.0485872675,0.05134102,0.063671105,0.039785435,0.040514785,0.04985396500000001,0.056204409999999996,0.041465955,0.037900425,0.045886915,0.053474485,0.047398764999999995,0.048842725
