267.2732,782.1056,102.57332,460.94952,164.68944
162.40863,478.91925,74.8884,268.55698,272.03226
238.72295,997.5147,198.34604,421.7361,433.0982
463.68945,1077.9937,243.53204,457.4692,376.6608
557.52734,315.06808,744.44214,243.85303,386.02533
742.7312,168.06316,801.38666,117.41758,862.3574
792.5056,137.09195,572.87366,218.8152,388.94098
572.27344,222.26067,338.5558,315.86224,228.43333
500.03513,244.56421,259.95398,436.91843,302.67398
263.125,278.50717,158.88515,438.14978,340.1566
282.4228,333.1754,137.64636,447.66858,222.0625
267.66577,326.352,113.0815,388.6424,161.53423
216.68478,536.9259,81.17011,345.65057,98.48057
168.96266,553.61847,34.42117,278.42987,61.377193
190.69089,429.64352,69.31496,226.66553,133.15549
223.50409,371.72754,96.082596,461.9214,255.67703
325.42325,138.63591,229.14014,786.34973,674.80505
772.7484,61.210804,586.43365,374.9224,1011.81757
1295.1724,88.06815,692.1282,183.05011,854.7964
511.8193,639.96875,221.04605,260.75116,146.14851
230.53464,1199.6431,164.74054,545.69806,95.89701
102.664734,1263.9861,96.684265,437.63065,165.68704
153.72337,1389.8035,141.51231,378.89185,245.2746
246.33237,1011.5999,180.21002,219.2315,299.89078
282.4676,401.6665,329.94714,159.5197,328.9274
476.42294,410.79306,280.964,186.72578,485.56314
746.0254,217.57007,779.64954,214.29858,451.9157
1009.9259,119.72598,1080.5376,152.98834,740.5206
1119.0488,117.606995,837.5523,177.04585,914.3349
725.5316,215.44318,588.2282,423.34814,596.72974
608.98895,510.35327,547.26935,337.5612,501.19308
706.18823,377.21106,458.61783,390.4124,483.16794
791.4983,178.21709,427.99734,206.47641,455.35297
957.4454,105.191986,387.9619,93.908905,339.5022
1192.138,67.580536,739.3054,68.04892,285.718
1034.595,82.433945,781.1451,85.976654,473.98904
514.7517,351.4153,282.96802,335.40427,295.02234
151.45547,970.00824,145.79819,627.7319,212.36003
93.85887,1074.92,235.93124,1042.0957,411.0518
182.03133,920.48425,312.36783,814.01776,651.81244
241.49396,600.36804,170.64061,320.34842,321.24713
261.9019,499.00925,102.60367,219.24307,71.381165
250.43895,896.0303,171.0742,303.90665,152.15793
402.19662,1008.7949,198.93594,364.862,282.078
901.8081,160.84273,502.60703,313.95844,517.67993
1376.7217,130.4108,399.11273,266.8935,699.8085
1276.917,166.38774,259.16168,494.39996,385.7223
688.1997,712.6621,346.18533,675.8903,343.1316
612.1554,659.4288,270.72888,816.9361,528.2562
597.1104,115.06183,477.13583,479.10632,746.496
707.0663,98.98675,439.28302,108.83511,540.7561
774.07855,69.05803,189.72585,97.5217,119.15402
725.7363,89.49599,108.04048,197.38667,92.12067
679.9195,102.101456,111.424545,513.6416,181.80278
251.50186,468.86383,65.220314,617.67285,261.37213
504.01776,729.8436,130.57236,264.76736,172.18257
864.6089,198.80173,626.7507,36.529057,44.54483
729.2714,71.596085,776.18384,40.774208,83.15795
592.8439,91.59831,498.88077,118.53898,279.31815
337.14215,178.2661,232.40897,297.5952,275.6758
313.10513,312.9734,195.15561,297.2103,166.96005
316.66528,159.16963,142.19489,117.596085,56.6342
312.44403,137.60326,117.57686,66.261345,76.57996
272.23917,166.04099,55.531273,82.149796,86.05921
507.8534,198.42401,277.35965,108.78134,142.87679
614.8678,136.4204,427.1017,165.17311,499.70905
1011.0731,11.437275,470.453,307.5114,783.7257
1334.5952,19.379175,546.09155,143.56783,758.9526
1335.668,37.803185,533.8002,85.660576,566.9426
527.579,598.3288,210.67377,280.4958,148.0364
474.08655,955.17816,182.16574,775.2637,83.61674
448.51447,358.78168,257.20663,551.3716,318.72583
358.17377,325.75967,459.1977,321.2026,293.72733
349.62137,236.68153,523.0927,89.99098,157.79515
1046.3265,127.92347,817.2371,74.26313,349.3319
1379.1603,104.205864,849.4719,206.29051,1019.76086
1072.7397,67.64006,571.2685,517.62415,1038.4846
768.6576,228.60204,372.812,539.5444,578.75543
805.4147,200.25291,354.9497,345.73706,325.36737
793.5863,168.3569,285.21307,188.26239,280.26743
716.98584,335.2433,206.38,345.5074,358.19675
431.5736,432.08453,63.329704,639.261,524.02313
331.086,478.7967,60.31567,679.6583,534.29785
630.3427,272.8689,268.46417,538.084,560.69025
646.4528,234.45473,720.025,421.44144,367.88647
505.41995,611.86707,640.21796,421.6679,290.997
391.9115,479.36963,340.12625,499.40604,189.0287
332.01077,261.33353,232.3029,350.52933,230.23468
441.65662,357.53238,125.24653,418.20578,285.41904
301.29984,719.5185,275.79843,598.4261,235.20517
125.26148,794.8518,277.18744,605.24426,244.41672
171.80411,254.21698,283.87372,366.3282,524.5074
413.41656,86.910065,620.921,123.048584,847.5786
839.9336,32.4322,701.93744,66.69391,720.4124
570.6389,109.480675,230.33693,179.83046,190.06297
439.5627,316.41125,138.74605,363.0088,72.72431
134.35901,374.4353,85.386635,268.58224,62.957417
77.42557,534.4038,83.63277,327.1688,72.79526
107.26021,561.0231,38.678627,491.58276,118.35878
103.31324,427.12436,45.53816,399.40045,302.02463
